IATA,Centro,Nave,Tipo de Almacenamiento,Posicion,Tipo de Posicion,Division Horizontal,Piso,Pasillo,Columna,Altura,Largo,Alto,Ancho,Peso
RDI,A048,CD SARANDI NAVE 1,Espacio Cedido,RAA040.30A,Rack,1,1,RAA,040,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,Espacio Cedido,RAA038.30A,Rack,1,1,RAA,038,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,Espacio Cedido,RAA036.30A,Rack,1,1,RAA,036,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,Espacio Cedido,RAA034.30A,Rack,1,1,RAA,034,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,Espacio Cedido,RAA032.30A,Rack,1,1,RAA,032,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,Espacio Cedido,RAA030.30A,Rack,1,1,RAA,030,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,Espacio Cedido,RAA028.30A,Rack,1,1,RAA,028,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,Espacio Cedido,RAA026.30A,Rack,1,1,RAA,026,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAB044.30A,Rack,1,1,RAB,044,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAB042.30A,Rack,1,1,RAB,042,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAB040.30A,Rack,1,1,RAB,040,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAB038.30A,Rack,1,1,RAB,038,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAB036.30A,Rack,1,1,RAB,036,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAB034.30A,Rack,1,1,RAB,034,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAB032.30A,Rack,1,1,RAB,032,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAB030.30A,Rack,1,1,RAB,030,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAB028.30A,Rack,1,1,RAB,028,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAB026.30A,Rack,1,1,RAB,026,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAB024.30A,Rack,1,1,RAB,024,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAB022.30A,Rack,1,1,RAB,022,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAB020.30A,Rack,1,1,RAB,020,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAB018.30A,Rack,1,1,RAB,018,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAB016.30A,Rack,1,1,RAB,016,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAB014.30A,Rack,1,1,RAB,014,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAB012.30A,Rack,1,1,RAB,012,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAB010.30A,Rack,1,1,RAB,010,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAB008.30A,Rack,1,1,RAB,008,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAB006.30A,Rack,1,1,RAB,006,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAB004.30A,Rack,1,1,RAB,004,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAB002.30A,Rack,1,1,RAB,002,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAC045.30A,Rack,1,1,RAC,045,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAC043.30A,Rack,1,1,RAC,043,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAC041.30A,Rack,1,1,RAC,041,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAC039.30A,Rack,1,1,RAC,039,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAC037.30A,Rack,1,1,RAC,037,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAC035.30A,Rack,1,1,RAC,035,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAC033.30A,Rack,1,1,RAC,033,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAC031.30A,Rack,1,1,RAC,031,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAC029.30A,Rack,1,1,RAC,029,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAC027.30A,Rack,1,1,RAC,027,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAC025.30A,Rack,1,1,RAC,025,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAC023.30A,Rack,1,1,RAC,023,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAC021.30A,Rack,1,1,RAC,021,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAC019.30A,Rack,1,1,RAC,019,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAC017.30A,Rack,1,1,RAC,017,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAC015.30A,Rack,1,1,RAC,015,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAC013.30A,Rack,1,1,RAC,013,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAC011.30A,Rack,1,1,RAC,011,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAC009.30A,Rack,1,1,RAC,009,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAC007.30A,Rack,1,1,RAC,007,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAC003.30A,Rack,1,1,RAC,003,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAC001.30A,Rack,1,1,RAC,001,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAC044.30A,Rack,1,1,RAC,044,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAC042.30A,Rack,1,1,RAC,042,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAC040.30A,Rack,1,1,RAC,040,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAC038.30A,Rack,1,1,RAC,038,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAC036.30A,Rack,1,1,RAC,036,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAC034.30A,Rack,1,1,RAC,034,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAC032.30A,Rack,1,1,RAC,032,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAC030.30A,Rack,1,1,RAC,030,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAC028.30A,Rack,1,1,RAC,028,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAC026.30A,Rack,1,1,RAC,026,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAC024.30A,Rack,1,1,RAC,024,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAC022.30A,Rack,1,1,RAC,022,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAC020.30A,Rack,1,1,RAC,020,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAC018.30A,Rack,1,1,RAC,018,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAC016.30A,Rack,1,1,RAC,016,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAC014.30A,Rack,1,1,RAC,014,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAC012.30A,Rack,1,1,RAC,012,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAC010.30A,Rack,1,1,RAC,010,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAC008.30A,Rack,1,1,RAC,008,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAC006.30A,Rack,1,1,RAC,006,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAC004.30A,Rack,1,1,RAC,004,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAC002.30A,Rack,1,1,RAC,002,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAD045.30A,Rack,1,1,RAD,045,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAD043.30A,Rack,1,1,RAD,043,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAD041.30A,Rack,1,1,RAD,041,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAD039.30A,Rack,1,1,RAD,039,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAD037.30A,Rack,1,1,RAD,037,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAD035.30A,Rack,1,1,RAD,035,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAD033.30A,Rack,1,1,RAD,033,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAD031.30A,Rack,1,1,RAD,031,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAD029.30A,Rack,1,1,RAD,029,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAD027.30A,Rack,1,1,RAD,027,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAD025.30A,Rack,1,1,RAD,025,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAD023.30A,Rack,1,1,RAD,023,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAD021.30A,Rack,1,1,RAD,021,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAD019.30A,Rack,1,1,RAD,019,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAD017.30A,Rack,1,1,RAD,017,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAD015.30A,Rack,1,1,RAD,015,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAD013.30A,Rack,1,1,RAD,013,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAD011.30A,Rack,1,1,RAD,011,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAD009.30A,Rack,1,1,RAD,009,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAD007.30A,Rack,1,1,RAD,007,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAD003.30A,Rack,1,1,RAD,003,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAD001.30A,Rack,1,1,RAD,001,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAD044.30A,Rack,1,1,RAD,044,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAD042.30A,Rack,1,1,RAD,042,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAD040.30A,Rack,1,1,RAD,040,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAD038.30A,Rack,1,1,RAD,038,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAD036.30A,Rack,1,1,RAD,036,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAD034.30A,Rack,1,1,RAD,034,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAD032.30A,Rack,1,1,RAD,032,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAD030.30A,Rack,1,1,RAD,030,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAD028.30A,Rack,1,1,RAD,028,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAD026.30A,Rack,1,1,RAD,026,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAD024.30A,Rack,1,1,RAD,024,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAD022.30A,Rack,1,1,RAD,022,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAD020.30A,Rack,1,1,RAD,020,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAD018.30A,Rack,1,1,RAD,018,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAD016.30A,Rack,1,1,RAD,016,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAD014.30A,Rack,1,1,RAD,014,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAD012.30A,Rack,1,1,RAD,012,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAD010.30A,Rack,1,1,RAD,010,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAD008.30A,Rack,1,1,RAD,008,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAD006.30A,Rack,1,1,RAD,006,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAD004.30A,Rack,1,1,RAD,004,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAD002.30A,Rack,1,1,RAD,002,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAE045.30A,Rack,1,1,RAE,045,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAE043.30A,Rack,1,1,RAE,043,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAE041.30A,Rack,1,1,RAE,041,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAE039.30A,Rack,1,1,RAE,039,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAE037.30A,Rack,1,1,RAE,037,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAE035.30A,Rack,1,1,RAE,035,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAE033.30A,Rack,1,1,RAE,033,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAE031.30A,Rack,1,1,RAE,031,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAE029.30A,Rack,1,1,RAE,029,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAE027.30A,Rack,1,1,RAE,027,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAE025.30A,Rack,1,1,RAE,025,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAE023.30A,Rack,1,1,RAE,023,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAE021.30A,Rack,1,1,RAE,021,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAE019.30A,Rack,1,1,RAE,019,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAE017.30A,Rack,1,1,RAE,017,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAE015.30A,Rack,1,1,RAE,015,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAE013.30A,Rack,1,1,RAE,013,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAE011.30A,Rack,1,1,RAE,011,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAE009.30A,Rack,1,1,RAE,009,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAE007.30A,Rack,1,1,RAE,007,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAE003.30A,Rack,1,1,RAE,003,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAE001.30A,Rack,1,1,RAE,001,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAE044.30A,Rack,1,1,RAE,044,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAE042.30A,Rack,1,1,RAE,042,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAE040.30A,Rack,1,1,RAE,040,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAE038.30A,Rack,1,1,RAE,038,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAE036.30A,Rack,1,1,RAE,036,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAE034.30A,Rack,1,1,RAE,034,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAE032.30A,Rack,1,1,RAE,032,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAE030.30A,Rack,1,1,RAE,030,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAE028.30A,Rack,1,1,RAE,028,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAE026.30A,Rack,1,1,RAE,026,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAE024.30A,Rack,1,1,RAE,024,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAE022.30A,Rack,1,1,RAE,022,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAE020.30A,Rack,1,1,RAE,020,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAE018.30A,Rack,1,1,RAE,018,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAE016.30A,Rack,1,1,RAE,016,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAE014.30A,Rack,1,1,RAE,014,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAE012.30A,Rack,1,1,RAE,012,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAE010.30A,Rack,1,1,RAE,010,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAE008.30A,Rack,1,1,RAE,008,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAE006.30A,Rack,1,1,RAE,006,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAE004.30A,Rack,1,1,RAE,004,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAE002.30A,Rack,1,1,RAE,002,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAF045.30A,Rack,1,1,RAF,045,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAF043.30A,Rack,1,1,RAF,043,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAF041.30A,Rack,1,1,RAF,041,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAF039.30A,Rack,1,1,RAF,039,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAF037.30A,Rack,1,1,RAF,037,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAF035.30A,Rack,1,1,RAF,035,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAF033.30A,Rack,1,1,RAF,033,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAF031.30A,Rack,1,1,RAF,031,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAF029.30A,Rack,1,1,RAF,029,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAF027.30A,Rack,1,1,RAF,027,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAF025.30A,Rack,1,1,RAF,025,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAF023.30A,Rack,1,1,RAF,023,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAF021.30A,Rack,1,1,RAF,021,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAF019.30A,Rack,1,1,RAF,019,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAF017.30A,Rack,1,1,RAF,017,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAF015.30A,Rack,1,1,RAF,015,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAF013.30A,Rack,1,1,RAF,013,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAF011.30A,Rack,1,1,RAF,011,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAF009.30A,Rack,1,1,RAF,009,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAF007.30A,Rack,1,1,RAF,007,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAF003.30A,Rack,1,1,RAF,003,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAF001.30A,Rack,1,1,RAF,001,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAF044.30A,Rack,1,1,RAF,044,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAF042.30A,Rack,1,1,RAF,042,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAF040.30A,Rack,1,1,RAF,040,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAF038.30A,Rack,1,1,RAF,038,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAF036.30A,Rack,1,1,RAF,036,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAF034.30A,Rack,1,1,RAF,034,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAF032.30A,Rack,1,1,RAF,032,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAF030.30A,Rack,1,1,RAF,030,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAF028.30A,Rack,1,1,RAF,028,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAF026.30A,Rack,1,1,RAF,026,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAF024.30A,Rack,1,1,RAF,024,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAF022.30A,Rack,1,1,RAF,022,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAF020.30A,Rack,1,1,RAF,020,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAF018.30A,Rack,1,1,RAF,018,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAF016.30A,Rack,1,1,RAF,016,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAF014.30A,Rack,1,1,RAF,014,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAF012.30A,Rack,1,1,RAF,012,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAF010.30A,Rack,1,1,RAF,010,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAF008.30A,Rack,1,1,RAF,008,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAF006.30A,Rack,1,1,RAF,006,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAF004.30A,Rack,1,1,RAF,004,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAF002.30A,Rack,1,1,RAF,002,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAG045.30A,Rack,1,1,RAG,045,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAG043.30A,Rack,1,1,RAG,043,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAG041.30A,Rack,1,1,RAG,041,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAG039.30A,Rack,1,1,RAG,039,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAG037.30A,Rack,1,1,RAG,037,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAG035.30A,Rack,1,1,RAG,035,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAG033.30A,Rack,1,1,RAG,033,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAG031.30A,Rack,1,1,RAG,031,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAG029.30A,Rack,1,1,RAG,029,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAG027.30A,Rack,1,1,RAG,027,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAG025.30A,Rack,1,1,RAG,025,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAG023.30A,Rack,1,1,RAG,023,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAG021.30A,Rack,1,1,RAG,021,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAG019.30A,Rack,1,1,RAG,019,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAG017.30A,Rack,1,1,RAG,017,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAG015.30A,Rack,1,1,RAG,015,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAG013.30A,Rack,1,1,RAG,013,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAG011.30A,Rack,1,1,RAG,011,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAG009.30A,Rack,1,1,RAG,009,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAG007.30A,Rack,1,1,RAG,007,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAG003.30A,Rack,1,1,RAG,003,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAG001.30A,Rack,1,1,RAG,001,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAG044.30A,Rack,1,1,RAG,044,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAG042.30A,Rack,1,1,RAG,042,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAG040.30A,Rack,1,1,RAG,040,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAG038.30A,Rack,1,1,RAG,038,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAG036.30A,Rack,1,1,RAG,036,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAG034.30A,Rack,1,1,RAG,034,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAG032.30A,Rack,1,1,RAG,032,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAG030.30A,Rack,1,1,RAG,030,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAG028.30A,Rack,1,1,RAG,028,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAG026.30A,Rack,1,1,RAG,026,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAG024.30A,Rack,1,1,RAG,024,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAG022.30A,Rack,1,1,RAG,022,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAG020.30A,Rack,1,1,RAG,020,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAG018.30A,Rack,1,1,RAG,018,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAG016.30A,Rack,1,1,RAG,016,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAG014.30A,Rack,1,1,RAG,014,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAG012.30A,Rack,1,1,RAG,012,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAG010.30A,Rack,1,1,RAG,010,30,100,180,120,1050
RDI,A048,CD SARANDI NAVE 1,General,RAG008.30A,Rack,1,1,RAG,008,30,100,180,120,1050
